YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201307,77717,469551,2,3.43,"WNW","MOODYS",36.0491,-95.0067,362946,95402
201307,77717,469551,3,4.16,"ESE","PEGGS",36.0479,-95.0371,362874,952226
201307,77717,469551,4,3.74,"E","PEGGS",36.0821,-95.0331,364926,951986
201307,77717,469552,1,1.88,"NNW","BOWLER",35.2445,-95.5145,3514670,9530870
201307,77717,469553,1,.25,"W","TAMAHA",35.4006,-94.9844,3524036,9459064
201307,77717,469553,2,.21,"SE","TAMAHA",35.3982,-94.9772,3523892,9458632
201307,77717,469553,3,.54,"SSW","TAMAHA",35.3925,-94.9826,3523550,9458956
201307,77717,469553,4,.52,"SW","TAMAHA",35.3956,-94.9875,3523736,9459250
201307,77717,469555,1,.31,"NW","VIAN",35.5026,-94.9744,3530156,9458464
201307,77717,469555,2,.51,"E","VIAN",35.4997,-94.961,3529982,9457660
201307,77717,469555,3,.8,"SSE","VIAN",35.4893,-94.9643,3529358,9457858
201307,77717,469555,4,.66,"SW","VIAN",35.4935,-94.9786,3529610,9458716
201307,77717,469556,1,.93,"NNW","TAHLEQUAH",35.9327,-94.9754,3555962,9458524
201307,77717,469556,2,1.53,"NNE","TAHLEQUAH",35.9391,-94.9562,3556346,9457372
201307,77717,469556,3,1.91,"SE","TAHLEQUAH",35.898,-94.9493,3553880,9456958
201307,77717,469556,4,1.52,"SSW","TAHLEQUAH",35.9005,-94.9826,3554030,9458956
201307,77717,469557,1,.95,"NE","SPIRO",35.2409,-94.6198,3514454,9437188
201307,77717,469558,1,0,"N","POTEAU",35.05,-94.62,353000,9437200
201307,77717,469559,1,.5,"SE","SNOW",34.3959,-95.4127,3423754,9524762
201307,77717,469560,1,.91,"SE","HUGO",34.0094,-95.5107,34564,9530642
201307,77717,471119,1,.4,"SSW","OWASSO",36.2647,-95.8528,3615882,9551168
201307,77717,471127,1,2.87,"WSW","LA BARGE",35.9597,-95.4247,3557582,9525482
201307,77717,471127,2,3.22,"S","LA BARGE",35.9341,-95.3704,3556046,9522224
201307,77717,471775,1,0,"N","TULSA",36.15,-95.95,369000,9557000
201307,77717,471781,1,0,"N","BROKEN ARROW",36.05,-95.78,363000,9546800
201307,77717,471783,1,0,"N","TULSA",36.15,-95.95,369000,9557000
201307,77717,471787,1,0,"N","TULSA",36.15,-95.95,369000,9557000
201307,77717,471789,1,3.04,"NE","JENKS",36.0504,-95.9307,363024,9555842
201307,77718,468759,1,1.85,"NNW","BLACK HAWK",44.1755,-103.3214,4410530,10319284
201307,77718,468760,1,3.03,"E","ELM SPRINGS",44.3074,-102.4688,4418444,10228128
201306,77719,468767,1,2.65,"SW","ARKANSAS CITY",37.04,-97.08,372400,974800
201306,77719,468768,1,4.18,"N","WINFIELD",37.31,-96.99,3718600,9659400
201306,77719,468769,1,4.3,"NW","WINFIELD",37.29,-97.04,3717400,972400
201306,77719,468771,1,1.77,"SW","ARKANSAS CITY",37.05,-97.07,373000,974200
201306,77719,468773,1,5.87,"ESE","UDALL",37.35,-97.02,3721000,971200
201306,77719,468774,1,4.96,"SSE","ROCK",37.38,-96.98,3722800,9658800
201306,77719,468775,1,5.11,"NNW","WINFIELD",37.32,-97.01,3719200,97600
201306,77719,468776,1,7.04,"SSE","ROCK",37.36,-96.94,3721600,9656400
201306,77719,468777,1,7.01,"NNE","GORHAM",38.97,-98.96,3858200,9857600
201306,77719,468778,1,.69,"N","RUSSELL",38.89,-98.85,3853400,9851000
201306,77719,468779,1,.69,"N","ELLSWORTH",38.74,-98.23,3844400,9813800
201306,77719,468780,1,.69,"S","LINDSBORG",38.57,-97.67,3834200,9740200
201306,77719,468781,1,.87,"SE","BARNARD",39.17,-98.04,3910200,982400
201306,77719,468782,1,.88,"SW","STERLING",38.21,-98.21,3812600,9812600
201306,77719,468784,1,.69,"N","RUSSELL",38.89,-98.85,3853400,9851000
201306,77719,468785,1,0,"N","CUNNINGHAM",37.65,-98.43,3739000,9825800
201306,77719,468786,1,1.76,"NE","CLEVELAND",37.57,-98.11,3734200,986600
201306,77719,468787,1,.54,"E","HUTCHINSON",38.07,-97.91,384200,9754600
201306,77719,468788,1,.69,"N","CLEARWATER",37.51,-97.5,3730600,9730000
201306,77719,468789,1,2.82,"ESE","EASTBOROUGH",37.69,-97.2,3741400,9712000
201306,77719,468790,1,3.5,"S","MAIZE",37.72,-97.46,3743200,9727600
201306,77720,468794,1,1.08,"W","NEW CAMBRIA",38.88,-97.52,3852800,9731200
201306,77720,468795,1,.69,"S","ZENDA",37.44,-98.28,3726400,9816800
201307,77721,468801,1,5.58,"N","BELLE FOURCHE AIRPORT",44.8101,-103.8454,4448606,10350724
201309,77722,471846,1,1.22,"WNW","TIPTOP",37.2043,-81.4516,3712258,8127096
201309,77722,471846,2,1.13,"W","TIPTOP",37.2023,-81.4503,3712138,8127018
201309,77722,471846,3,1,"WNW","TIPTOP",37.203,-81.4478,3712180,8126868
201309,77722,471846,4,1.1,"WNW","TIPTOP",37.2048,-81.449,3712288,8126940
201307,77723,469331,1,3,"NW","(FLG)FLAGSTAFF ARPT",35.1607,-111.7076,359642,11142456
201307,77723,469331,2,10,"SW","(FLG)FLAGSTAFF ARPT",35.0277,-111.7951,351662,11147706
201307,77723,469332,1,8,"N","(FLG)FLAGSTAFF ARPT",35.2458,-111.67,3514748,11140200
201307,77723,469332,2,8,"E","(FLG)FLAGSTAFF ARPT",35.13,-111.5284,357800,11131704
201307,77723,469333,1,0,"N","CORNVILLE",34.72,-111.92,3443200,11155200
201307,77724,468818,1,1.18,"S","CUNNINGHAM",36.513,-79.0828,3630780,794968
201307,77724,468818,2,.75,"S","CUNNINGHAM",36.5192,-79.0818,3631152,794908
201307,77724,468819,1,.89,"SE","TROY",35.36,-79.89,3521600,7953400
201307,77724,468820,1,2.34,"ENE","KIMESVILLE",35.96,-79.51,3557600,7930600
201307,77724,468821,1,.66,"WSW","GLEN RAVEN",36.1155,-79.4805,366930,7928830
201308,77725,468830,1,1.99,"SE","KENNEWICK VISTA ARPT",46.2,-119.17,4612000,11910200
201308,77725,468831,1,0,"N","(PSC)TRI-CITIES ARPT",46.27,-119.12,4616200,1197200
201308,77725,468832,1,8.99,"N","NORTH RICHLAND",46.46,-119.29,4627600,11917400
201308,77725,468833,1,2.76,"N","WEST RICHLAND",46.36,-119.33,4621600,11919800
201307,77726,468836,1,0,"N","GREEN HILL",34.97,-87.5,3458200,8730000
201307,77726,468837,1,2.32,"NW","HOLLOWAY",34.9071,-87.5541,3454426,8733246
201307,77726,468837,2,.32,"S","HOLLOWAY",34.8754,-87.5289,3452524,8731734
201307,77726,468837,3,1.72,"NE","HOLLOWAY",34.8989,-87.5102,3453934,8730612
201307,77726,468837,4,2.33,"N","HOLLOWAY",34.9135,-87.5344,3454810,8732064
201307,77727,468838,1,1.11,"NNW","HEBRON",34.4954,-86.3856,3429724,8623136
201307,77727,468838,2,1.69,"NNW","HEBRON",34.5039,-86.3867,3430234,8623202
201307,77727,468838,3,1.62,"N","HEBRON",34.5033,-86.3833,3430198,8622998
201307,77727,468838,4,1.16,"N","HEBRON",34.4967,-86.3825,3429802,8622950
201309,77729,468840,1,1.16,"W","EL DORADO",33.2,-92.69,3312000,9241400
201308,77730,468842,1,4.15,"N","HILLSBOROUGH BAY",27.91,-82.45,2754600,8227000
201308,77730,468843,1,2.45,"W","MIDDLE TAMPA BAY",27.77,-82.57,2746200,8234200
201308,77730,468844,1,6.15,"W","MIDDLE TAMPA BAY",27.76,-82.63,2745600,8237800
201308,77730,468845,1,8.31,"S","ST PETERSBURG BEACH",27.61,-82.76,2736600,8245600
201307,77731,468846,1,0,"N","ST CLAIR SHORES",42.47,-82.88,4228200,8252800
201307,77732,468847,1,1.47,"NNW","SHARON HOLLOW",42.2,-84.11,4212000,846600
201307,77733,468848,1,3.37,"WNW","SALINE",42.19,-83.83,4211400,8349800
201307,77733,468849,1,0,"N","YPSILANTI",42.23,-83.62,4213800,8337200
201307,77733,468850,1,0,"N","GREAT LAKES BEACH",43.22,-82.53,4313200,8231800
201307,77733,468851,1,2.58,"SW","SALINE",42.14,-83.8,428400,8348000
201307,77733,468852,1,1.47,"SSW","RAWSONVILLE",42.2,-83.56,4212000,8333600
201307,77734,468853,1,3.45,"S","LEXINGTON",43.22,-82.53,4313200,8231800
201307,77735,468858,1,59.9,"WSW","RIPLEY",41.9667,-80.7948,4158002,8047688
201307,77735,468860,1,17.87,"NE","WILLOWICK",41.8241,-81.2872,4149446,8117232
201307,77735,468861,1,35.24,"WSW","RIPLEY",42.1493,-80.3691,428958,8022146
201307,77737,468854,1,2.64,"WNW","MT CLEMENS",42.59,-82.92,4235400,8255200
201307,78018,470042,1,7.28,"WNW","SUMMERLAND KEY",24.7119,-81.5508,2442714,8133048
201307,78018,470053,1,7.09,"WNW","SUMMERLAND KEY",24.7169,-81.544,2443014,8132640
201307,78019,470056,1,2.13,"WSW","SUMMERLAND KEY",24.6479,-81.4811,2438874,8128866
201307,78020,470057,1,0,"N","SOMBRERO KEY LIGHT",24.63,-81.11,2437800,816600
201307,78020,470058,1,0,"N","SOMBRERO KEY LIGHT",24.63,-81.11,2437800,816600
201307,78020,470059,1,0,"N","SOMBRERO KEY LIGHT",24.63,-81.11,2437800,816600
201307,78021,470060,1,0,"N","SOMBRERO KEY LIGHT",24.63,-81.11,2437800,816600
201307,78021,470061,1,.67,"SSE","DUCK KEY",24.7706,-80.9073,2446236,8054438
201307,78021,470062,1,1.91,"ENE","LAYTON",24.8393,-80.7913,2450358,8047478
201307,78021,470063,1,1.91,"ENE","LAYTON",24.8393,-80.7913,2450358,8047478
201307,77764,469100,2,1.35,"ENE","HATILLO",18.4285,-66.7815,1825710,6646890
201307,77764,469515,1,0,"N","PONCE",18.05,-66.62,183000,6637200
201307,77764,469515,2,2.62,"W","PONCE",18.0532,-66.6597,183192,6639582
201307,77764,469520,1,1.03,"WSW","VEGA BAJA",18.4437,-66.3943,1826622,6623658
201307,77764,469520,2,2.84,"WSW","VEGA BAJA",18.44,-66.422,1826400,6625320
201307,77764,469520,3,2.75,"W","VEGA BAJA",18.4455,-66.4216,1826730,6625296
201307,77764,469520,4,1.09,"W","VEGA BAJA",18.4492,-66.3967,1826952,6623802
201307,77764,469522,1,2.03,"ENE","VEGA BAJA",18.4608,-66.3513,1827648,6621078
201307,77764,469522,2,.99,"NNE","VEGA BAJA",18.462,-66.3718,1827720,6622308
201307,77764,469528,1,.5,"WSW","VEGA BAJA",18.4464,-66.3865,1826784,6623190
201307,77764,469528,2,.86,"WSW","VEGA BAJA",18.4466,-66.3926,1826796,6623556
201307,77764,469535,1,2.02,"NW","VEGA ALTA",18.4393,-66.3532,1826358,6621192
201307,77764,469535,2,1.44,"NW","VEGA ALTA",18.4327,-66.3474,1825962,6620844
201307,77764,470253,1,2.46,"SW","YABUCOA",18.0439,-65.8954,182634,6553724
201307,77764,470253,2,1.95,"SSW","YABUCOA",18.046,-65.8854,182760,6553124
201307,77764,470254,1,6.72,"NW","CAROLINA",18.4414,-66.0195,1826484,661170
201307,77764,470254,2,7.03,"NW","CAROLINA",18.4421,-66.0256,1826526,661536
201307,77764,470254,3,7.06,"NW","CAROLINA",18.4436,-66.0248,1826616,661488
201307,77764,470254,4,6.8,"NW","CAROLINA",18.4431,-66.0195,1826586,661170
201307,77764,470257,1,0,"N","VEGA ALTA",18.42,-66.33,1825200,6619800
201307,77764,470257,2,1.46,"NW","VEGA ALTA",18.4341,-66.3466,1826046,6620796
201307,77764,470257,3,.94,"N","VEGA ALTA",18.4335,-66.3323,1826010,6619938
201307,77764,470257,4,.36,"NE","VEGA ALTA",18.4243,-66.327,1825458,6619620
201307,77764,470258,1,1.84,"ESE","NAGUABO",18.2126,-65.7031,1812756,6542186
201307,77764,470258,2,1.06,"ESE","NAGUABO",18.2158,-65.7145,1812948,6542870
201307,77764,470258,3,1.21,"ESE","NAGUABO",18.2114,-65.714,1812684,6542840
201307,77764,470258,4,1.89,"ESE","NAGUABO",18.21,-65.7032,1812600,6542192
201307,77764,470259,1,2.34,"NW","LAS PIEDRAS",18.2073,-65.8712,1812438,6552272
201307,77764,470259,2,1.93,"NW","LAS PIEDRAS",18.2007,-65.8698,1812042,6552188
201307,77764,470259,3,1.84,"NNW","LAS PIEDRAS",18.2026,-65.8648,1812156,6551888
201307,77764,470259,4,2.24,"NNW","LAS PIEDRAS",18.2078,-65.8675,1812468,6552050
201307,77764,470430,1,1.39,"ENE","CAROLINA",18.3771,-65.9302,1822626,6555812
201307,77764,470430,2,2.22,"ENE","CAROLINA",18.3778,-65.9171,1822668,6555026
201307,77764,470433,1,1.38,"ENE","CAROLINA",18.377,-65.9303,1822620,6555818
201307,77764,470433,2,2.1,"ENE","CAROLINA",18.3779,-65.919,1822674,6555140
201307,77764,470436,1,.93,"ESE","VEGA ALTA",18.4138,-66.3174,1824828,6619044
201307,77764,470436,2,1.23,"ESE","VEGA ALTA",18.4142,-66.3123,1824852,6618738
201307,77764,470436,3,1.25,"ESE","VEGA ALTA",18.4135,-66.3123,1824810,6618738
201307,77764,470436,4,.97,"ESE","VEGA ALTA",18.4131,-66.3171,1824786,6619026
201307,77764,470445,1,1.65,"SW","VEGA ALTA",18.4018,-66.3461,1824108,6620766
201307,77764,470445,2,1.52,"SSW","VEGA ALTA",18.4012,-66.3421,1824072,6620526
201307,77764,470445,3,1.65,"SSW","VEGA ALTA",18.3995,-66.3431,1823970,6620586
201307,77764,470445,4,1.76,"SW","VEGA ALTA",18.4,-66.3465,1824000,6620790
201307,77764,471287,1,.39,"ESE","VEGA ALTA",18.4172,-66.3249,1825032,6619494
201307,77764,471287,2,.19,"SSE","VEGA ALTA",18.4176,-66.3285,1825056,6619710
201307,77764,471287,3,.16,"ESE","VEGA ALTA",18.4191,-66.3278,1825146,6619668
201307,77764,471287,4,.38,"ESE","VEGA ALTA",18.4187,-66.3244,1825122,6619464
201307,77764,471288,1,3.87,"N","VEGA ALTA",18.4761,-66.3304,1828566,6619824
201307,77764,471288,2,3.7,"N","VEGA ALTA",18.4733,-66.3348,1828398,6620088
201307,77764,471288,3,3.54,"N","VEGA ALTA",18.4712,-66.3327,1828272,6619962
201307,77764,471288,4,3.83,"N","VEGA ALTA",18.4755,-66.3279,1828530,6619674
201307,77764,471289,1,1.06,"ESE","VEGA ALTA",18.4136,-66.3153,1824816,6618918
201307,77764,471289,2,1.39,"ESE","VEGA ALTA",18.4136,-66.3099,1824816,6618594
201307,77764,471289,3,1.32,"ESE","VEGA ALTA",18.4151,-66.3106,1824906,6618636
201307,77764,471289,4,1.03,"ESE","VEGA ALTA",18.4147,-66.3152,1824882,6618912
201307,77764,471290,1,5.02,"N","SAN JUAN",18.4523,-66.0582,1827138,663492
201307,77764,471290,2,4.93,"N","SAN JUAN",18.4513,-66.0513,1827078,663078
201307,77764,471290,3,5.05,"N","SAN JUAN",18.453,-66.0523,1827180,663138
201307,77764,471290,4,5.09,"N","SAN JUAN",18.4534,-66.0574,1827204,663444
201307,77764,472187,1,7.08,"NW","CAROLINA",18.4417,-66.0271,1826502,661626
201307,77764,472187,2,7.03,"NW","CAROLINA",18.4413,-66.0265,1826478,661590
201307,77764,472187,3,7.04,"NW","CAROLINA",18.4415,-66.0264,1826490,661584
201307,77764,472187,4,7.08,"NW","CAROLINA",18.4419,-66.027,1826514,661620
201307,77764,472210,1,4.91,"N","SAN JUAN",18.451,-66.0459,1827060,662754
201307,77764,472210,2,4.93,"N","SAN JUAN",18.4512,-66.0437,1827072,662622
201307,77764,472210,3,4.89,"N","SAN JUAN",18.4506,-66.0438,1827036,662628
201307,77764,472210,4,4.88,"N","SAN JUAN",18.4506,-66.0458,1827036,662748
201307,77764,472211,1,2.92,"NW","SAN JUAN",18.4133,-66.0773,1824798,664638
201307,77764,472211,2,3.09,"NW","SAN JUAN",18.4154,-66.0787,1824924,664722
201307,77764,472211,3,3.05,"NW","SAN JUAN",18.4153,-66.078,1824918,664680
201307,77764,472211,4,2.92,"NW","SAN JUAN",18.4137,-66.0769,1824822,664614
201307,77764,472213,1,2.62,"N","SAN JUAN",18.4177,-66.0541,1825062,663246
201307,77764,472213,2,2.61,"N","SAN JUAN",18.4175,-66.0556,1825050,663336
201307,77764,472213,3,2.64,"N","SAN JUAN",18.4179,-66.0555,1825074,663330
201307,77764,472213,4,2.65,"N","SAN JUAN",18.4181,-66.0543,1825086,663258
201307,77764,472215,1,3.4,"N","SAN JUAN",18.429,-66.0558,1825740,663348
201307,77764,472215,2,3.41,"N","SAN JUAN",18.4289,-66.0567,1825734,663402
201307,77764,472215,3,3.43,"N","SAN JUAN",18.4293,-66.0565,1825758,663390
201307,77764,472215,4,3.43,"N","SAN JUAN",18.4293,-66.0558,1825758,663348
201307,77764,472225,1,7.44,"NW","GUAYNABO",18.4101,-66.1058,1824606,666348
201307,77764,472225,2,7.36,"NW","GUAYNABO",18.4104,-66.1037,1824624,666222
201307,77764,472225,3,7.33,"NW","GUAYNABO",18.4097,-66.1039,1824582,666234
201307,77764,472225,4,7.42,"NW","GUAYNABO",18.4098,-66.1057,1824588,666342
201307,77764,472301,1,3.81,"NW","SAN JUAN",18.413,-66.0965,1824780,665790
201307,77764,472301,2,3.18,"NW","SAN JUAN",18.414,-66.0827,1824840,664962
201307,77764,472301,3,3.25,"NW","SAN JUAN",18.415,-66.083,1824900,664980
201307,77764,472301,4,3.78,"NW","SAN JUAN",18.4143,-66.095,1824858,665700
201307,77764,472318,1,1.92,"NNW","CAROLINA",18.3935,-65.9656,1823610,6557936
201307,77764,472318,2,2.22,"NNW","CAROLINA",18.3986,-65.9654,1823916,6557924
201307,77764,472318,3,2.25,"NNW","CAROLINA",18.3987,-65.966,1823922,6557960
201307,77764,472318,4,2.01,"NNW","CAROLINA",18.3944,-65.9667,1823664,6558002
201307,77764,472321,1,7.3,"NW","GUAYNABO",18.4078,-66.1054,1824468,666324
201307,77764,472321,2,7.27,"NW","GUAYNABO",18.4086,-66.1036,1824516,666216
201307,77764,472321,3,7.31,"NW","GUAYNABO",18.4091,-66.1039,1824546,666234
201307,77764,472321,4,7.33,"NW","GUAYNABO",18.408,-66.1057,1824480,666342
201309,77765,468938,1,4.42,"ENE","TEQUESTA",26.9812,-80.0223,2658872,801338
201307,77766,468941,1,2.73,"SSW","PRINCETON",35.4355,-78.1937,3526130,7811622
201307,77766,468941,2,2.55,"SSW","PRINCETON",35.4342,-78.1815,3526052,7810890
201307,77766,468941,3,3.75,"SSW","PRINCETON",35.417,-78.1842,3525020,7811052
201307,77766,468941,4,3.18,"ESE","BROGDEN",35.4174,-78.1958,3525044,7811748
201307,77766,468943,1,1.84,"SSW","BUNN",35.9451,-78.2817,3556706,7816902
201307,77766,468943,2,1.67,"S","BUNN",35.9459,-78.2676,3556754,7816056
201307,77766,468943,3,1.17,"NNE","SUTTON",35.9365,-78.2651,3556190,7815906
201307,77766,468943,4,1.36,"NNW","SUTTON",35.9372,-78.2818,3556232,7816908
201307,77766,468944,1,.83,"WNW","WAKE XRDS",35.8848,-78.5337,3553088,7832022
201307,77766,468944,2,.27,"WSW","WAKE XRDS",35.8783,-78.5244,3552698,7831464
201307,77766,468944,3,.61,"NNE","WAKE XRDS",35.8884,-78.5168,3553304,7831008
201307,77766,468944,4,.96,"NNW","WAKE XRDS",35.8927,-78.5271,3553562,7831626
201308,78088,470271,1,14.83,"NW","ST FRANCIS",39.92,-102,3955200,10200
201307,78089,470282,1,3.54,"WSW","JAPAN",38.21,-91.36,3812600,9121600
201307,78089,470282,2,2.56,"WNW","BERGER",38.7,-91.37,3842000,9122200
201307,78089,470282,3,2.14,"NNE","BERGER",38.71,-91.32,3842600,9119200
201307,78089,470282,4,.69,"N","NEW HAVEN",38.61,-91.22,3836600,9113200
201307,78089,470282,5,4.32,"E","NEW HAVEN",38.6,-91.14,3836000,918400
201307,78089,470282,6,.88,"NW","WASHINGTON",38.56,-91.01,3833600,91600
201307,78089,470282,7,.7,"SSW","LABADIE",38.5203,-90.8542,3831218,9051252
201307,78089,470282,8,2.64,"SW","MAUPIN",38.2,-90.83,3812000,9049800
201307,78090,470288,1,0,"N","FARMINGTON",37.78,-90.42,3746800,9025200
201307,78218,471071,3,1.45,"NNE","SEIGLING",33.0504,-81.3137,333024,8118822
201307,78218,471071,4,1.42,"NNE","SEIGLING",33.0496,-81.3127,332976,8118762
201307,78218,471073,1,0,"N","CITADEL",32.8,-79.95,3248000,7957000
201307,78218,471073,2,.69,"S","CITADEL",32.79,-79.95,3247400,7957000
201307,78218,471073,3,.58,"W","CHARLESTON",32.78,-79.94,3246800,7956400
201307,78218,471073,4,.64,"WNW","CHARLESTON",32.7845,-79.9396,3247070,7956376
201307,78218,471075,1,8.32,"NE","COTTAGEVILLE",33.03,-80.4,331800,8024000
201307,78218,471075,2,8.49,"NE","COTTAGEVILLE",33.0319,-80.398,331914,8023880
201307,78218,471075,3,8.48,"NE","COTTAGEVILLE",33.0284,-80.3927,331704,8023562
201307,78218,471075,4,8.38,"NE","COTTAGEVILLE",33.0271,-80.3934,331626,8023604
201307,78219,471080,1,0,"N","SAVANNAH",32.05,-81.08,323000,814800
201307,78219,471080,2,1.59,"N","SAVANNAH",32.073,-81.0805,324380,814830
201307,78219,471080,3,1.41,"ESE","CENTRAL JCT",32.0708,-81.0985,324248,815910
201307,78219,471080,4,1.1,"W","SAVANNAH",32.0501,-81.0988,323006,815928
201307,78219,471082,1,.75,"W","VERNONBURG",31.9687,-81.1328,3158122,817968
201307,78219,471082,2,.71,"WNW","VERNONBURG",31.9729,-81.1315,3158374,817890
201307,78219,471082,3,.86,"WNW","VERNONBURG",31.9728,-81.1343,3158368,818058
201307,78219,471082,4,.87,"W","VERNONBURG",31.9693,-81.1347,3158158,818082
201307,78220,471291,1,6.56,"ESE","FROGMORE",32.38,-80.46,3222800,8027600
201307,78221,471295,1,.13,"N","OGEECHEE",32.6319,-81.7703,3237914,8146218
201307,78221,471295,2,.21,"NE","OGEECHEE",32.6318,-81.7671,3237908,8146026
201307,78221,471295,3,.15,"E","OGEECHEE",32.6303,-81.7674,3237818,8146044
201307,78221,471295,4,.05,"NW","OGEECHEE",32.6306,-81.7705,3237836,8146230
201307,78221,471296,1,4.17,"NE","DOVER",32.63,-81.68,3237800,8140800
201307,78221,471296,2,3.81,"NNE","DOVER",32.6307,-81.6942,3237842,8141652
201307,78221,471296,3,4.88,"ENE","OGEECHEE",32.6496,-81.6894,3238976,8141364
201307,78221,471296,4,4.47,"W","SYLVANIA PLANTATN AR",32.6488,-81.6768,3238928,8140608
201307,78221,471297,1,1.81,"SW","OLEARY",32.2,-81.2,3212000,8112000
201307,78221,471297,2,1.7,"SW","OLEARY",32.2022,-81.2,3212132,8112000
201307,78221,471297,3,1.45,"SW","OLEARY",32.2027,-81.1941,3212162,8111646
201307,78221,471297,4,1.65,"NNW","MONTEITH",32.2,-81.1955,3212000,8111730
201307,78221,471298,1,1.48,"ENE","DOVER",32.59,-81.6975,3235400,8141850
201307,78221,471298,2,1.22,"NE","DOVER",32.5926,-81.7053,3235556,8142318
201307,78221,471298,3,.8,"NE","DOVER",32.5883,-81.7104,3235298,8142624
201307,78221,471298,4,1.37,"ENE","DOVER",32.5875,-81.6981,3235250,8141886
201307,78221,471299,1,1.52,"ENE","DOVER",32.5907,-81.6971,3235442,8141826
201307,78221,471299,2,1.43,"ENE","DOVER",32.5908,-81.6991,3235448,8141946
201307,78221,471299,3,1.35,"ENE","DOVER",32.5864,-81.6981,3235184,8141886
201307,78221,471299,4,1.59,"ENE","DOVER",32.5869,-81.694,3235214,8141640
201307,78221,471300,1,1.15,"WNW","NEWINGTON",32.5867,-81.518,3235202,8131080
201307,78224,471306,1,.58,"E","MONCKS CORNER",33.2,-80.01,3312000,80600
201307,78224,471308,1,2.37,"SSW","CHERRY HILL",33.2,-79.95,3312000,7957000
201307,78224,471309,1,1.87,"WSW","CHERRY HILL",33.22,-79.96,3313200,7957600
201307,78224,471310,1,2.42,"WSW","WALTERBORO",32.89,-80.69,3253400,8041400
201307,78224,471311,1,2.42,"ESE","MOSELLE",32.96,-80.98,3257600,8058800
201307,78224,471313,1,2.82,"SSW","REEVESVILLE",33.16,-80.64,339600,8038400
201307,78224,471314,1,1.5,"SSW","STOKES",32.95,-80.73,3257000,8043800
201307,78224,471315,1,2.98,"ENE","WILLIAMS",33.04,-80.78,332400,8046800
201307,78225,471324,1,1.38,"N","TUSCULUM",32.42,-81.42,3225200,8125200
201309,78226,470952,1,3.7,"WNW","LAUDERDALE LAKES",26.1669,-80.2566,2610014,8015396
201309,78226,470953,1,4.28,"NW","LAUDERDALE LAKES",26.2004,-80.24,2612024,8014400
201309,78226,470954,1,.05,"NNW","ALADDIN CITY",25.5708,-80.4702,2534248,8028212
201309,78226,470956,1,2.5,"ESE","NORTH NAPLES",26.2124,-81.7648,2612744,8145888
201307,78227,471326,1,0,"N","SUMMERVILLE",33.02,-80.18,331200,8010800
201307,78227,471326,2,.16,"ESE","SUMMERVILLE",33.0193,-80.1774,331158,8010644
201307,78227,471326,3,.17,"SSE","SUMMERVILLE",33.0178,-80.1787,331068,8010722
201307,78227,471326,4,.08,"SSW","SUMMERVILLE",33.0189,-80.1807,331134,8010842
201307,78227,471327,1,2.76,"E","CANADYS",33.0553,-80.5727,333318,8034362
201307,78227,471327,2,2.78,"E","CANADYS",33.0573,-80.5728,333438,8034368
201307,78227,471327,3,3.38,"E","CANADYS",33.0585,-80.5625,333510,8033750
201307,78227,471327,4,3.41,"E","CANADYS",33.0536,-80.5613,333216,8033678
201307,78229,471331,1,3.45,"N","PARKERS FERRY",32.8,-80.4,3248000,8024000
201307,78229,471331,2,3.47,"N","PARKERS FERRY",32.8003,-80.3986,3248018,8023916
201307,78229,471331,3,3.42,"N","PARKERS FERRY",32.7995,-80.3984,3247970,8023904
201307,78229,471331,4,3.42,"N","PARKERS FERRY",32.7995,-80.3999,3247970,8023994
201307,78230,471336,1,.79,"WNW","CHARLESTON",32.7842,-79.9426,3247052,7956556
201307,78230,471336,2,.37,"WSW","CITADEL",32.7977,-79.9558,3247862,7957348
201307,78230,471336,3,.13,"NE","CITADEL",32.8014,-79.9485,3248084,7956910
201307,78230,471336,4,.64,"NNW","CHARLESTON",32.788,-79.9355,3247280,7956130
201307,78230,471337,1,.58,"W","CHARLESTON",32.78,-79.94,3246800,7956400
201307,78233,471550,1,.51,"S","MANASSAS",32.1626,-82.021,329756,821260
201307,78233,471550,2,2.5,"SSW","MANASSAS",32.136,-82.0345,328160,822070
201307,78233,471550,3,2.46,"SSW","MANASSAS",32.1353,-82.0296,328118,821776
201307,78233,471550,4,.63,"SSE","MANASSAS",32.1618,-82.0153,329708,82918
201307,78233,471551,1,4.33,"ENE","REIDSVILLE",32.1074,-82.0535,326444,823210
201307,78233,471551,2,4.28,"ENE","REIDSVILLE",32.1052,-82.0532,326312,823192
201307,78233,471551,3,4.64,"ENE","REIDSVILLE",32.1061,-82.047,326366,822820
201307,78233,471551,4,4.57,"SSW","MANASSAS",32.1082,-82.0479,326492,822874
201307,78234,470955,1,1.38,"NNE","OCEAN FOREST",33.7478,-78.8191,3344868,7849146
201307,78234,470955,2,1.35,"NNE","OCEAN FOREST",33.7468,-78.8181,3344808,7849086
201307,78234,470955,3,1.27,"NNE","OCEAN FOREST",33.746,-78.819,3344760,7849140
201307,78234,470955,4,1.32,"NNE","OCEAN FOREST",33.7471,-78.8197,3344826,7849182
201307,78234,470958,1,.16,"WNW","FLORAL BEACH",33.6007,-78.9826,3336042,7858956
201307,78234,470958,2,.08,"W","FLORAL BEACH",33.6001,-78.9813,3336006,7858878
